Name                           Format          Size  Path                                                                                     MD5                             
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
ICON0.PNG                      PNG        28.194 KB  \ICON0.PNG                                                                               241689215A6E0CA5F769F5B39D9E9238
PARAM.SFO                      SFO         420 Byte  \PARAM.SFO                                                                               32E20E92480B90404960900CABDF38D3
PS3LOGO.DAT                    DAT         5.000 KB  \PS3LOGO.DAT                                                                             0AAD59DBA6C06F041B8D1E579BDA2C32
TROPHY.TRP                     TRP         2.848 MB  \TROPDIR\NPWR00651_00\TROPHY.TRP                                                         AC286666E7835B314454214EEBC240E1
EBOOT.BIN                      BIN         9.077 MB  \USRDIR\EBOOT.BIN                                                                        AA42B37630E581AC5803517A32D047CF
30                                        14.233 KB  \USRDIR\PDIPFS\9\40\30                                                                   2067A10856A4AB2B56E9C964192E5941
rtext.rt2                      RT2       280.621 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\manual\PL\rtext.rt2                                FE3B31EAE5CCD8815CFB7359065139EF
rtext.rt2                      RT2       290.934 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\manual\PT\rtext.rt2                                F8D493A94597A554F36632D6E208B359
rtext.rt2                      RT2       395.664 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\manual\RU\rtext.rt2                                A497F3AC7182F23A8F9371206903C49C
rtext.rt2                      RT2       281.887 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\manual\TR\rtext.rt2                                696673B681E6DF7FBAC3099B9E8CFCE9
rtext.rt2                      RT2       234.125 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\manual\TW\rtext.rt2                                730580D56456460341D6CCF7E6936DC7
rtext.rt2                      RT2       263.742 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\manual\US\rtext.rt2                                D8E4D9D3B42CE35D3FC890DEF56BD417
multimonitor.adc               ADC         2.957 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\multimonitor\multimonitor.adc                      3F6835AC54194AACF1235596370119BA
museum.adc                     ADC        11.958 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\museum\museum.adc                                  7569E1A335594521AD95E617F5A64C5D
rtext.rt2                      RT2        38.586 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\DE\rtext.rt2                                  594E23469972810D813C15F8995E3167
rtext.rt2                      RT2        56.813 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\EL\rtext.rt2                                  9AE2E9EA770F9CFD7F14AD64182BF9ED
rtext.rt2                      RT2        37.512 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\ES\rtext.rt2                                  012271AC230BF96E999524DBC256EF66
rtext.rt2                      RT2        38.715 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\FR\rtext.rt2                                  095BBC35D3B9815AF65FC6A1C14380E5
rtext.rt2                      RT2        35.242 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\GB\rtext.rt2                                  3D034CC00F9C7FFACA0D8BC086B86F07
rtext.rt2                      RT2        36.762 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\IT\rtext.rt2                                  DA43F6BAEDE16D7135CD976387D9E276
rtext.rt2                      RT2        43.234 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\JP\rtext.rt2                                  21FB71B5FC9991FE12DA148FED5FD880
rtext.rt2                      RT2        39.516 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\KR\rtext.rt2                                  E7EBA701DC9E595F6BA8FD631C0B8E07
news.adc                       ADC        97.857 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\news.adc                                      0F279B70C08EA8791650640B5E0DAF98
rtext.rt2                      RT2        35.867 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\NL\rtext.rt2                                  354B1F181FD1D9D3135A79CD5BDC1ADB
rtext.rt2                      RT2        37.566 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\PL\rtext.rt2                                  F612775C2DF40C20F440A746750CFE59
rtext.rt2                      RT2        37.859 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\PT\rtext.rt2                                  2DC1BCC86D50606CC2A91CD753471C56
rtext.rt2                      RT2        50.313 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\RU\rtext.rt2                                  CE08AAF1A46306DE891331AFA4812C52
rtext.rt2                      RT2        37.043 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\TR\rtext.rt2                                  CC4CC6AE0F34D50F1DBDB5DF9EFF84ED
rtext.rt2                      RT2        33.848 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\TW\rtext.rt2                                  A3EC3DAA767BF4025940133345122963
rtext.rt2                      RT2        34.898 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\news\US\rtext.rt2                                  4905909C8B3E7AEBD2451B97EDB8FD3D
rtext.rt2                      RT2        84.152 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\DE\rtext.rt2                                02D6002ADA21A4A9A4C567CB76DFA83A
rtext.rt2                      RT2       122.953 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\EL\rtext.rt2                                79DED224F00472FC1999AD35D0C012C6
rtext.rt2                      RT2        83.340 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\ES\rtext.rt2                                6E2B3A6D3425B7CFAF9DBE1117ADD2D9
rtext.rt2                      RT2        84.398 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\FR\rtext.rt2                                8C98DD408525C67D10A1024181BC0F44
rtext.rt2                      RT2        78.082 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\GB\rtext.rt2                                57E8055A111F17F9AE5A17BEBEA7996E
rtext.rt2                      RT2        82.242 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\IT\rtext.rt2                                F0E75E6C6997F7216214C86DD7DA27AC
rtext.rt2                      RT2        94.527 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\JP\rtext.rt2                                04E79E2D75A3477E92C9043461BE8AF1
rtext.rt2                      RT2        86.930 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\KR\rtext.rt2                                C3DEAC899307B2C420EAC64ED4F84728
rtext.rt2                      RT2        79.156 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\NL\rtext.rt2                                44B718B91B446790C12C67D057D214F2
online.adc                     ADC       167.727 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\online.adc                                  BCC271CDBDDBE41AE9941E569374C2E7
rtext.rt2                      RT2        83.301 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\PL\rtext.rt2                                AE6E4F99CF335312E94B58658860F7BF
rtext.rt2                      RT2        84.063 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\PT\rtext.rt2                                08C8620F290BAA77D4DF065FF93A6891
rtext.rt2                      RT2       109.738 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\RU\rtext.rt2                                894BB86ABC6DB54BBC87CB58955FFEA9
rtext.rt2                      RT2        81.246 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\TR\rtext.rt2                                46EA07517266F907CA929DE691385908
rtext.rt2                      RT2        74.355 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\TW\rtext.rt2                                DB343DD6D639A83B6F6B9685923AB9FF
rtext.rt2                      RT2        77.672 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online\US\rtext.rt2                                61D7C8E228D39AA1B102A216EA41B00E
rtext.rt2                      RT2        15.086 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online_bspec\GB\rtext.rt2                          CFDC2EC42673FF3043325C556AF9393A
online_bspec.adc               ADC       119.355 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\online_bspec\online_bspec.adc                      E97D78332AF4538D540C003D1ADBD9F3
rtext.rt2                      RT2       117.430 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\DE\rtext.rt2                                3FA73D393D20D536F34E6F43DB6C7675
rtext.rt2                      RT2       166.797 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\EL\rtext.rt2                                1BB5AF778247720E9CF5874A91684391
rtext.rt2                      RT2       115.340 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\ES\rtext.rt2                                59113092276989065D524F7292EBC041
rtext.rt2                      RT2       117.152 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\FR\rtext.rt2                                B991A2D19EB96E06264D8231D1D27E73
rtext.rt2                      RT2       108.457 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\GB\rtext.rt2                                DA548B678990CDAA094C3FC4D1BD408C
rtext.rt2                      RT2       113.660 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\IT\rtext.rt2                                C9A46EBB526AC84BD1A5B9EA53997383
rtext.rt2                      RT2       129.633 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\JP\rtext.rt2                                3E010195B3112C19D1A42601321B9B6F
rtext.rt2                      RT2       119.887 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\KR\rtext.rt2                                11F59292F3A7655CD5CE44E51B17F99B
rtext.rt2                      RT2       110.676 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\NL\rtext.rt2                                D755673F8DE714F23DA8490FC5AFF577
option.adc                     ADC       654.773 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\option.adc                                  5517AFC16C4C43BE89C898F89213E366
rtext.rt2                      RT2       116.039 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\PL\rtext.rt2                                6161E69FECAC4ABB83A2DBC03A1B2333
rtext.rt2                      RT2       115.715 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\PT\rtext.rt2                                8509C78F722E316EC9FEE0543DD10574
rtext.rt2                      RT2       149.125 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\RU\rtext.rt2                                A8ACB516F60082C248A2F1DB5E656027
rtext.rt2                      RT2       114.102 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\TR\rtext.rt2                                628FA1202C8865C9826562CF7A9231B0
rtext.rt2                      RT2       104.574 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\TW\rtext.rt2                                A05FD4EC671E9C17ED9809A2CBEF892F
rtext.rt2                      RT2       107.449 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\option\US\rtext.rt2                                A5BBA10F31138B1DBA31E0594A13351E
photo.adc                      ADC       202.611 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\photo\photo.adc                                    D8B277D700A212527DFE863B1C5E5B1F
play_movie.adc                 ADC        14.433 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\play_movie\play_movie.adc                          14ED3E847CD963378890F7A494B5C373
rtext.rt2                      RT2       119.016 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\DE\rtext.rt2                                  3C24F989C49D7756A795440793285930
rtext.rt2                      RT2       171.996 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\EL\rtext.rt2                                  A225064E81274D504838C0D7E0A8EA7B
rtext.rt2                      RT2       119.832 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\ES\rtext.rt2                                  C9904B3B8F6B9A642EE6A875C813585B
rtext.rt2                      RT2       119.750 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\FR\rtext.rt2                                  12BC2538E3DFBAFBD69550F4BB0CEED1
rtext.rt2                      RT2       112.367 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\GB\rtext.rt2                                  4ED5041F3E87E328FF30D549351886A8
rtext.rt2                      RT2       118.023 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\IT\rtext.rt2                                  F10D8D9BCA95FC4ABF2E9AB14A07FE21
rtext.rt2                      RT2       132.477 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\JP\rtext.rt2                                  11D6DF544A8C3874F917AD449D845269
rtext.rt2                      RT2       123.512 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\KR\rtext.rt2                                  5D7DF3A6CC88CED40C1F5A71F6AA2607
rtext.rt2                      RT2       114.414 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\NL\rtext.rt2                                  D35F56F4E98E6754D26565449B273793
rtext.rt2                      RT2       118.738 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\PL\rtext.rt2                                  FEA1B06B82AFC6EB81F39131022D3437
rtext.rt2                      RT2       119.680 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\PT\rtext.rt2                                  64BC5EC22476748B6384692CFDFEC11E
race.adc                       ADC       418.724 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\race.adc                                      1488AE2E858C8CE564270AE4C6D7BB7C
rtext.rt2                      RT2       153.172 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\RU\rtext.rt2                                  4731EEE5DC509A940ED3142766AF9CE9
rtext.rt2                      RT2       116.883 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\TR\rtext.rt2                                  FD9F693545FE3D41F284CDA741F8301B
rtext.rt2                      RT2       109.016 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\TW\rtext.rt2                                  A4B63686DBA4C0C85200D0B216D6AD92
rtext.rt2                      RT2       111.523 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race\US\rtext.rt2                                  AF1225FFB26E4ECE0C715F5CC939D41C
rtext.rt2                      RT2        89.543 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_academy\GB\rtext.rt2                          D7CDEECAC9E5BD6CAA8B2BAE40AA7D25
race_academy.adc               ADC       151.918 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_academy\race_academy.adc                      2CEBD2092702F7BBC93598DAB9305F30
rtext.rt2                      RT2        89.777 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_academy\US\rtext.rt2                          A372810AD6499A68CE100E37777433DE
rtext.rt2                      RT2        11.582 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_arena\GB\rtext.rt2                            DB1D1278B7270373082E0313BCA7ABD1
race_arena.adc                 ADC        35.634 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_arena\race_arena.adc                          DB993A7367DA0E72E343B6FEC2A548B0
race_behavior.adc              ADC        23.649 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_behavior\race_behavior.adc                    6C3406BF86E04046D475B00E4FD3671D
rtext.rt2                      RT2        45.277 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\DE\rtext.rt2                      F01D4ACFAAB799E67C8013132C3B030D
rtext.rt2                      RT2        63.375 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\EL\rtext.rt2                      489A670A32B604D356C1BAA50A57064D
rtext.rt2                      RT2        44.141 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\ES\rtext.rt2                      A0D6AB9D0525DB01903439B3F93F434A
rtext.rt2                      RT2        45.387 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\FR\rtext.rt2                      3E3C12BE74B12ED88BD129E4D85AFA8C
rtext.rt2                      RT2        42.117 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\GB\rtext.rt2                      6BA91CCE5FEFAF87716E02BC21D53F7E
rtext.rt2                      RT2        43.707 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\IT\rtext.rt2                      FB245115DF02ECDBC67889211E894F02
rtext.rt2                      RT2        50.023 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\JP\rtext.rt2                      ACB1D79998C1A5F21FFB91F978FE1D0A
rtext.rt2                      RT2        46.438 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\KR\rtext.rt2                      64734C7EC45712EACD576B7808025BF4
rtext.rt2                      RT2        42.820 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\NL\rtext.rt2                      AB415CC812C3B462F03A87F2A7098DDE
rtext.rt2                      RT2        44.480 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\PL\rtext.rt2                      2592011037D7FD3308DA6CBE434B1E27
rtext.rt2                      RT2        44.824 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\PT\rtext.rt2                      C8F4160AF9F7240F62E772C47BB194FF
race_course_edit.adc           ADC       311.098 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\race_course_edit.adc              47186E893003D7C41A14D9EBACD4325F
rtext.rt2                      RT2        57.625 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\RU\rtext.rt2                      2860A724ED74BA5378402E4FB19C2373
rtext.rt2                      RT2        44.434 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\TR\rtext.rt2                      8794EC0D37C9D2D160BD86AC73FFCAF8
rtext.rt2                      RT2        40.688 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\TW\rtext.rt2                      1526E52DA6AA6B0EFB49A2151064B048
rtext.rt2                      RT2        41.723 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_course_edit\US\rtext.rt2                      55F974344C4FB11FEB78A028BBC87C9C
rtext.rt2                      RT2        53.016 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_drift\DE\rtext.rt2                            DC1F0B11EF3C2DAC06BE1BCC5A2DFEDD
rtext.rt2                      RT2        78.754 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_drift\EL\rtext.rt2                            8EA1E9FDDC3D2F14CDD880E7F6A32664
